province,district,palika,sex,breakdown,sector,value,district_code,province_code,palika_code
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Other,35 - 39,73.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Other,40 - 44,62.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Other,45 - 49,70.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,15 - 19,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,20 - 24,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,25 - 29,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,30 - 34,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,35 - 39,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,40 - 44,0.0,302,3,30202
BAGMATI,Sindhupalchok,Balephi Gaunpalika,,Not Stated,45 - 49,0.0,302,3,30202
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,Total No. of children born alive in last 12 months,3823.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,15 - 19,47.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,20 - 24,317.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,25 - 29,567.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,30 - 34,656.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,35 - 39,751.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,40 - 44,713.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Total,45 - 49,772.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,Total No. of children born alive in last 12 months,17.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,15 - 19,2.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,20 - 24,8.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,25 - 29,4.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,30 - 34,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,35 - 39,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,40 - 44,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Student,45 - 49,3.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,Total No. of children born alive in last 12 months,2302.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,15 - 19,15.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,20 - 24,149.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,25 - 29,325.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,30 - 34,390.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,35 - 39,515.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,40 - 44,435.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Household chores,45 - 49,473.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,Total No. of children born alive in last 12 months,674.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,15 - 19,13.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,20 - 24,85.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,25 - 29,118.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,30 - 34,143.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,35 - 39,90.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,40 - 44,126.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Family care,45 - 49,99.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,65.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,15 - 19,2.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,20 - 24,2.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,25 - 29,4.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,30 - 34,5.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,35 - 39,10.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,40 - 44,15.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Disable/sickness,45 - 49,27.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,Total No. of children born alive in last 12 months,3.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,15 - 19,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,20 - 24,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,25 - 29,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,30 - 34,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,35 - 39,3.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,40 - 44,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Penson / income,45 - 49,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,10.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,15 - 19,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,20 - 24,2.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,25 - 29,1.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,30 - 34,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,35 - 39,7.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,40 - 44,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Social work/volunteer,45 - 49,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,Total No. of children born alive in last 12 months,745.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,15 - 19,15.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,20 - 24,71.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,25 - 29,115.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,30 - 34,113.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,35 - 39,126.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,40 - 44,137.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Other,45 - 49,168.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,Total No. of children born alive in last 12 months,7.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,15 - 19,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,20 - 24,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,25 - 29,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,30 - 34,5.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,35 - 39,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,40 - 44,0.0,302,3,30201
BAGMATI,Sindhupalchok,Bahrabise Municipality,,Not Stated,45 - 49,2.0,302,3,30201
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,Total No. of children born alive in last 12 months,1198.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,15 - 19,20.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,20 - 24,102.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,25 - 29,189.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,30 - 34,160.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,35 - 39,209.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,40 - 44,275.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Total,45 - 49,243.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,Total No. of children born alive in last 12 months,4.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,15 - 19,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,20 - 24,4.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,25 - 29,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,30 - 34,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,35 - 39,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,40 - 44,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Student,45 - 49,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,859.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,15 - 19,14.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,20 - 24,54.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,25 - 29,116.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,30 - 34,115.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,35 - 39,175.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,40 - 44,208.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Household chores,45 - 49,177.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,Total No. of children born alive in last 12 months,136.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,15 - 19,3.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,20 - 24,20.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,25 - 29,26.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,30 - 34,19.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,35 - 39,20.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,40 - 44,16.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Family care,45 - 49,32.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,19.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,15 - 19,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,20 - 24,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,25 - 29,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,30 - 34,6.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,35 - 39,3.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,40 - 44,6.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Disable/sickness,45 - 49,4.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,7.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,15 - 19,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,20 - 24,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,25 - 29,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,30 - 34,2.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,35 - 39,2.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,40 - 44,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Penson / income,45 - 49,3.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,8.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,15 - 19,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,20 - 24,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,25 - 29,2.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,30 - 34,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,35 - 39,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,40 - 44,6.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Social work/volunteer,45 - 49,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,Total No. of children born alive in last 12 months,165.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,15 - 19,3.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,20 - 24,24.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,25 - 29,45.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,30 - 34,18.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,35 - 39,9.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,40 - 44,39.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Other,45 - 49,27.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,15 - 19,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,20 - 24,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,25 - 29,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,30 - 34,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,35 - 39,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,40 - 44,0.0,302,3,30213
BAGMATI,Sindhupalchok,Tripurasundari Gaunpalika,,Not Stated,45 - 49,0.0,302,3,30213
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,Total No. of children born alive in last 12 months,986.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,15 - 19,12.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,20 - 24,74.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,25 - 29,121.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,30 - 34,160.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,35 - 39,175.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,40 - 44,236.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Total,45 - 49,208.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,Total No. of children born alive in last 12 months,2.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,15 - 19,1.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,20 - 24,1.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,25 - 29,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,30 - 34,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,35 - 39,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,40 - 44,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Student,45 - 49,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,688.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,15 - 19,7.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,20 - 24,41.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,25 - 29,69.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,30 - 34,101.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,35 - 39,123.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,40 - 44,186.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Household chores,45 - 49,161.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,Total No. of children born alive in last 12 months,172.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,15 - 19,3.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,20 - 24,22.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,25 - 29,45.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,30 - 34,30.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,35 - 39,22.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,40 - 44,25.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Family care,45 - 49,25.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,26.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,15 - 19,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,20 - 24,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,25 - 29,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,30 - 34,2.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,35 - 39,6.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,40 - 44,6.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Disable/sickness,45 - 49,12.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,6.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,15 - 19,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,20 - 24,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,25 - 29,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,30 - 34,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,35 - 39,6.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,40 - 44,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Penson / income,45 - 49,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,2.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,15 - 19,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,20 - 24,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,25 - 29,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,30 - 34,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,35 - 39,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,40 - 44,2.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Social work/volunteer,45 - 49,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,Total No. of children born alive in last 12 months,90.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,15 - 19,1.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,20 - 24,10.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,25 - 29,7.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,30 - 34,27.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,35 - 39,18.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,40 - 44,17.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Other,45 - 49,10.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,15 - 19,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,20 - 24,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,25 - 29,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,30 - 34,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,35 - 39,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,40 - 44,0.0,302,3,30209
BAGMATI,Sindhupalchok,Lisankhu Pakhar Gaunpalika,,Not Stated,45 - 49,0.0,302,3,30209
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,Total No. of children born alive in last 12 months,1674.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,15 - 19,13.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,20 - 24,143.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,25 - 29,231.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,30 - 34,322.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,35 - 39,312.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,40 - 44,333.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Total,45 - 49,320.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,Total No. of children born alive in last 12 months,5.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,15 - 19,0.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,20 - 24,5.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,25 - 29,0.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,30 - 34,0.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,35 - 39,0.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,40 - 44,0.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Student,45 - 49,0.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,1067.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,15 - 19,6.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,20 - 24,68.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,25 - 29,148.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,30 - 34,191.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,35 - 39,230.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,40 - 44,213.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Household chores,45 - 49,211.0,302,3,30212
BAGMATI,Sindhupalchok,Sunkoshi Gaunpalika,,Family care,Total No. of children born alive in last 12 months,155.0,302,3,30212
