province,district,palika,sex,breakdown,sector,value,district_code,province_code,palika_code
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,15 - 19,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,20 - 24,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,25 - 29,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,30 - 34,1.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,35 - 39,1.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,40 - 44,6.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,7 Children,45 - 49,13.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,Total ever married female,10.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,15 - 19,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,20 - 24,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,25 - 29,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,30 - 34,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,35 - 39,2.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,40 - 44,4.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,8 Children,45 - 49,4.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,Total ever married female,2.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,15 - 19,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,20 - 24,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,25 - 29,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,30 - 34,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,35 - 39,0.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,40 - 44,1.0,702,7,70204
SUDURPASCHIM,Bajhang,Durgathali Gaunpalika,,9 & More Children,45 - 49,1.0,702,7,70204
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,Total ever married female,4076.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,15 - 19,191.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,20 - 24,733.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,25 - 29,736.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,30 - 34,672.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,35 - 39,648.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,40 - 44,619.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,Total,45 - 49,477.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,Total ever married female,430.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,15 - 19,114.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,20 - 24,178.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,25 - 29,48.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,30 - 34,22.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,35 - 39,19.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,40 - 44,23.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,No Children,45 - 49,26.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,Total ever married female,623.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,15 - 19,59.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,20 - 24,317.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,25 - 29,134.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,30 - 34,52.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,35 - 39,25.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,40 - 44,20.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,1 Child,45 - 49,16.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,Total ever married female,898.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,15 - 19,16.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,20 - 24,190.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,25 - 29,305.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,30 - 34,176.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,35 - 39,109.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,40 - 44,60.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,2 Children,45 - 49,42.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,Total ever married female,872.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,15 - 19,1.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,20 - 24,39.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,25 - 29,165.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,30 - 34,209.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,35 - 39,214.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,40 - 44,147.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,3 Children,45 - 49,97.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,Total ever married female,607.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,15 - 19,1.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,20 - 24,4.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,25 - 29,65.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,30 - 34,135.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,35 - 39,136.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,40 - 44,159.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,4 Children,45 - 49,107.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,Total ever married female,346.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,15 - 19,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,20 - 24,4.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,25 - 29,15.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,30 - 34,58.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,35 - 39,86.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,40 - 44,108.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,5 Children,45 - 49,75.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,Total ever married female,172.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,15 - 19,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,20 - 24,1.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,25 - 29,3.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,30 - 34,19.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,35 - 39,36.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,40 - 44,54.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,6 Children,45 - 49,59.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,Total ever married female,84.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,15 - 19,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,20 - 24,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,25 - 29,1.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,30 - 34,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,35 - 39,13.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,40 - 44,32.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,7 Children,45 - 49,38.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,Total ever married female,29.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,15 - 19,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,20 - 24,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,25 - 29,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,30 - 34,1.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,35 - 39,8.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,40 - 44,11.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,8 Children,45 - 49,9.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,Total ever married female,15.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,15 - 19,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,20 - 24,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,25 - 29,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,30 - 34,0.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,35 - 39,2.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,40 - 44,5.0,702,7,70207
SUDURPASCHIM,Bajhang,Kedarsyun Gaunpalika,,9 & More Children,45 - 49,8.0,702,7,70207
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,Total ever married female,3540.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,15 - 19,193.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,20 - 24,730.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,25 - 29,639.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,30 - 34,578.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,35 - 39,573.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,40 - 44,477.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,Total,45 - 49,350.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,Total ever married female,394.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,15 - 19,130.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,20 - 24,151.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,25 - 29,49.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,30 - 34,17.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,35 - 39,16.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,40 - 44,12.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,No Children,45 - 49,19.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,Total ever married female,582.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,15 - 19,56.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,20 - 24,328.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,25 - 29,117.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,30 - 34,32.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,35 - 39,21.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,40 - 44,16.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,1 Child,45 - 49,12.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,Total ever married female,913.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,15 - 19,5.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,20 - 24,191.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,25 - 29,275.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,30 - 34,187.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,35 - 39,119.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,40 - 44,92.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,2 Children,45 - 49,44.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,Total ever married female,818.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,15 - 19,2.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,20 - 24,46.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,25 - 29,151.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,30 - 34,210.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,35 - 39,188.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,40 - 44,138.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,3 Children,45 - 49,83.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,Total ever married female,476.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,15 - 19,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,20 - 24,12.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,25 - 29,39.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,30 - 34,91.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,35 - 39,143.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,40 - 44,112.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,4 Children,45 - 49,79.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,Total ever married female,226.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,15 - 19,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,20 - 24,2.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,25 - 29,6.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,30 - 34,31.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,35 - 39,60.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,40 - 44,62.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,5 Children,45 - 49,65.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,Total ever married female,88.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,15 - 19,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,20 - 24,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,25 - 29,2.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,30 - 34,9.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,35 - 39,18.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,40 - 44,30.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,6 Children,45 - 49,29.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,Total ever married female,26.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,15 - 19,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,20 - 24,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,25 - 29,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,30 - 34,1.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,35 - 39,2.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,40 - 44,10.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,7 Children,45 - 49,13.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,Total ever married female,7.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,15 - 19,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,20 - 24,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,25 - 29,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,30 - 34,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,35 - 39,3.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,40 - 44,2.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,8 Children,45 - 49,2.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,Total ever married female,10.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,15 - 19,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,20 - 24,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,25 - 29,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,30 - 34,0.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,35 - 39,3.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,40 - 44,3.0,702,7,70201
SUDURPASCHIM,Bajhang,Bitthadchir Gaunpalika,,9 & More Children,45 - 49,4.0,702,7,70201
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,Total ever married female,3133.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,15 - 19,140.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,20 - 24,604.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,25 - 29,493.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,30 - 34,497.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,35 - 39,507.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,40 - 44,490.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,Total,45 - 49,402.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,Total ever married female,317.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,15 - 19,69.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,20 - 24,125.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,25 - 29,36.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,30 - 34,22.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,35 - 39,21.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,40 - 44,17.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,No Children,45 - 49,27.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,Total ever married female,455.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,15 - 19,59.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,20 - 24,236.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,25 - 29,76.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,30 - 34,20.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,35 - 39,23.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,40 - 44,22.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,1 Child,45 - 49,19.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,Total ever married female,720.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,15 - 19,8.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,20 - 24,200.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,25 - 29,206.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,30 - 34,128.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,35 - 39,70.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,40 - 44,59.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,2 Children,45 - 49,49.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,Total ever married female,669.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,15 - 19,4.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,20 - 24,37.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,25 - 29,107.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,30 - 34,168.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,35 - 39,143.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,40 - 44,135.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,3 Children,45 - 49,75.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,Total ever married female,507.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,15 - 19,0.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,20 - 24,5.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,25 - 29,46.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,30 - 34,105.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,35 - 39,145.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,40 - 44,112.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,4 Children,45 - 49,94.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,Total ever married female,284.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,15 - 19,0.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,20 - 24,1.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,25 - 29,20.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,30 - 34,33.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,35 - 39,68.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,40 - 44,97.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,5 Children,45 - 49,65.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,6 Children,Total ever married female,116.0,702,7,70213
SUDURPASCHIM,Bajhang,Thalara Gaunpalika,,6 Children,15 - 19,0.0,702,7,70213
