code,country,feature,indicator,timecode,timevalue,value,meta
0,NP,PCL,nso-census/4115d72f/1-child/15-19,y,2021-01-01T00:00:00,7580,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/20-24,y,2021-01-01T00:00:00,46045,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/25-29,y,2021-01-01T00:00:00,32665,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/30-34,y,2021-01-01T00:00:00,15047,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/35-39,y,2021-01-01T00:00:00,7014,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/40-44,y,2021-01-01T00:00:00,4239,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/45-49,y,2021-01-01T00:00:00,3373,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/1-child/total-ever-married-female,y,2021-01-01T00:00:00,115963,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/15-19,y,2021-01-01T00:00:00,965,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/20-24,y,2021-01-01T00:00:00,21544,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/25-29,y,2021-01-01T00:00:00,42864,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/30-34,y,2021-01-01T00:00:00,40512,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/35-39,y,2021-01-01T00:00:00,31169,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/40-44,y,2021-01-01T00:00:00,19303,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/45-49,y,2021-01-01T00:00:00,11685,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/2-children/total-ever-married-female,y,2021-01-01T00:00:00,168042,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/15-19,y,2021-01-01T00:00:00,116,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/20-24,y,2021-01-01T00:00:00,4110,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/25-29,y,2021-01-01T00:00:00,16069,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/30-34,y,2021-01-01T00:00:00,24608,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/35-39,y,2021-01-01T00:00:00,27036,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/40-44,y,2021-01-01T00:00:00,22734,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/45-49,y,2021-01-01T00:00:00,16348,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/3-children/total-ever-married-female,y,2021-01-01T00:00:00,111021,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/15-19,y,2021-01-01T00:00:00,24,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/20-24,y,2021-01-01T00:00:00,672,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/25-29,y,2021-01-01T00:00:00,4463,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/30-34,y,2021-01-01T00:00:00,10680,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/35-39,y,2021-01-01T00:00:00,15459,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/40-44,y,2021-01-01T00:00:00,15880,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/45-49,y,2021-01-01T00:00:00,13585,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/4-children/total-ever-married-female,y,2021-01-01T00:00:00,60763,"[{""label"": ""4 Children"", ""slug"": ""4-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/15-19,y,2021-01-01T00:00:00,3,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/20-24,y,2021-01-01T00:00:00,115,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/25-29,y,2021-01-01T00:00:00,1000,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/30-34,y,2021-01-01T00:00:00,3693,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/35-39,y,2021-01-01T00:00:00,6858,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/40-44,y,2021-01-01T00:00:00,8440,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/45-49,y,2021-01-01T00:00:00,8433,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/5-children/total-ever-married-female,y,2021-01-01T00:00:00,28542,"[{""label"": ""5 Children"", ""slug"": ""5-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/20-24,y,2021-01-01T00:00:00,16,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/25-29,y,2021-01-01T00:00:00,222,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/30-34,y,2021-01-01T00:00:00,1140,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/35-39,y,2021-01-01T00:00:00,2603,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/40-44,y,2021-01-01T00:00:00,3907,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/45-49,y,2021-01-01T00:00:00,4396,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/6-children/total-ever-married-female,y,2021-01-01T00:00:00,12284,"[{""label"": ""6 Children"", ""slug"": ""6-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/25-29,y,2021-01-01T00:00:00,49,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/30-34,y,2021-01-01T00:00:00,285,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/35-39,y,2021-01-01T00:00:00,882,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/40-44,y,2021-01-01T00:00:00,1618,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/45-49,y,2021-01-01T00:00:00,2076,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/7-children/total-ever-married-female,y,2021-01-01T00:00:00,4910,"[{""label"": ""7 Children"", ""slug"": ""7-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/30-34,y,2021-01-01T00:00:00,109,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/35-39,y,2021-01-01T00:00:00,384,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/40-44,y,2021-01-01T00:00:00,656,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/45-49,y,2021-01-01T00:00:00,944,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/8-children/total-ever-married-female,y,2021-01-01T00:00:00,2093,"[{""label"": ""8 Children"", ""slug"": ""8-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/30-34,y,2021-01-01T00:00:00,13,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/35-39,y,2021-01-01T00:00:00,103,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/40-44,y,2021-01-01T00:00:00,284,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/45-49,y,2021-01-01T00:00:00,515,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/9-more-children/total-ever-married-female,y,2021-01-01T00:00:00,915,"[{""label"": ""9 & More Children"", ""slug"": ""9-more-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/15-19,y,2021-01-01T00:00:00,13838,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/20-24,y,2021-01-01T00:00:00,25435,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/25-29,y,2021-01-01T00:00:00,10613,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/30-34,y,2021-01-01T00:00:00,4239,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/35-39,y,2021-01-01T00:00:00,2800,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/40-44,y,2021-01-01T00:00:00,2927,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/45-49,y,2021-01-01T00:00:00,3987,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/no-children/total-ever-married-female,y,2021-01-01T00:00:00,63839,"[{""label"": ""No Children"", ""slug"": ""no-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/15-19,y,2021-01-01T00:00:00,22526,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/20-24,y,2021-01-01T00:00:00,97937,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/25-29,y,2021-01-01T00:00:00,107945,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/30-34,y,2021-01-01T00:00:00,100326,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/35-39,y,2021-01-01T00:00:00,94308,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/40-44,y,2021-01-01T00:00:00,79988,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/45-49,y,2021-01-01T00:00:00,65342,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
0,NP,PCL,nso-census/4115d72f/total/total-ever-married-female,y,2021-01-01T00:00:00,568372,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/15-19,y,2021-01-01T00:00:00,7580,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/20-24,y,2021-01-01T00:00:00,46045,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/25-29,y,2021-01-01T00:00:00,32665,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/30-34,y,2021-01-01T00:00:00,15047,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/35-39,y,2021-01-01T00:00:00,7014,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/40-44,y,2021-01-01T00:00:00,4239,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/45-49,y,2021-01-01T00:00:00,3373,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/1-child/total-ever-married-female,y,2021-01-01T00:00:00,115963,"[{""label"": ""1 Child"", ""slug"": ""1-child"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/15-19,y,2021-01-01T00:00:00,965,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/20-24,y,2021-01-01T00:00:00,21544,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/25-29,y,2021-01-01T00:00:00,42864,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/30-34,y,2021-01-01T00:00:00,40512,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/35-39,y,2021-01-01T00:00:00,31169,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/40-44,y,2021-01-01T00:00:00,19303,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/45-49,y,2021-01-01T00:00:00,11685,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/2-children/total-ever-married-female,y,2021-01-01T00:00:00,168042,"[{""label"": ""2 Children"", ""slug"": ""2-children"", ""category"": ""Category""}, {""label"": ""Total ever married female"", ""slug"": ""total-ever-married-female"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/3-children/15-19,y,2021-01-01T00:00:00,116,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/3-children/20-24,y,2021-01-01T00:00:00,4110,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/3-children/25-29,y,2021-01-01T00:00:00,16069,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
7,NP,ADM1,nso-census/4115d72f/3-children/30-34,y,2021-01-01T00:00:00,24608,"[{""label"": ""3 Children"", ""slug"": ""3-children"", ""category"": ""Category""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
